"Step","afl_3_schedule_all - lambdas.3","afl_3_schedule_all - lambdas.3__MIN","afl_3_schedule_all - lambdas.3__MAX","afl_2_schedule_all - lambdas.3","afl_2_schedule_all - lambdas.3__MIN","afl_2_schedule_all - lambdas.3__MAX","afl_1_schedule_all - lambdas.3","afl_1_schedule_all - lambdas.3__MIN","afl_1_schedule_all - lambdas.3__MAX"
"41","0.10170631393398001","0.10170631393398001","0.10170631393398001","0.09905273965682004","0.09905273965682004","0.09905273965682004","0.09954773692830134","0.09954773692830134","0.09954773692830134"
"42","0.10164136647329154","0.10164136647329154","0.10164136647329154","0.09896286756618326","0.09896286756618326","0.09896286756618326","0.09947043148887756","0.09947043148887756","0.09947043148887756"
"43","0.10157669805133807","0.10157669805133807","0.10157669805133807","0.0988748719055846","0.0988748719055846","0.0988748719055846","0.09939474667725666","0.09939474667725666","0.09939474667725666"
"44","0.1015123940780646","0.1015123940780646","0.1015123940780646","0.09878872525419274","0.09878872525419274","0.09878872525419274","0.09932064685647041","0.09932064685647041","0.09932064685647041"
"45","0.10144853763249936","0.10144853763249936","0.10144853763249936","0.0987043909852076","0.0987043909852076","0.0987043909852076","0.09924809302514845","0.09924809302514845","0.09924809302514845"
"46","0.10138518849200086","0.10138518849200086","0.10138518849200086","0.09862183473713784","0.09862183473713784","0.09862183473713784","0.09917704859206068","0.09917704859206068","0.09917704859206068"
"47","0.10132239513165832","0.10132239513165832","0.10132239513165832","0.09854101167418719","0.09854101167418719","0.09854101167418719","0.09910747004985289","0.09910747004985289","0.09910747004985289"
"48","0.10126020444000396","0.10126020444000396","0.10126020444000396","0.09846188309130527","0.09846188309130527","0.09846188309130527","0.09903931445393564","0.09903931445393564","0.09903931445393564"
"49","0.10119865441494315","0.10119865441494315","0.10119865441494315","0.09838440835049521","0.09838440835049521","0.09838440835049521","0.09897254275007504","0.09897254275007504","0.09897254275007504"
"50","0.10113777212861458","0.10113777212861458","0.10113777212861458","0.09830854114263267","0.09830854114263267","0.09830854114263267","0.0989071107180988","0.0989071107180988","0.0989071107180988"
