"Step","afl_3_schedule_all - lambdas.4","afl_3_schedule_all - lambdas.4__MIN","afl_3_schedule_all - lambdas.4__MAX","afl_2_schedule_all - lambdas.4","afl_2_schedule_all - lambdas.4__MIN","afl_2_schedule_all - lambdas.4__MAX","afl_1_schedule_all - lambdas.4","afl_1_schedule_all - lambdas.4__MIN","afl_1_schedule_all - lambdas.4__MAX"
"15","0.09775600120673694","0.09775600120673694","0.09775600120673694","0.09949539164142414","0.09949539164142414","0.09949539164142414","0.09804688191979406","0.09804688191979406","0.09804688191979406"
"16","0.09756348410497788","0.09756348410497788","0.09756348410497788","0.09923536258552862","0.09923536258552862","0.09923536258552862","0.09785218597475973","0.09785218597475973","0.09785218597475973"
"17","0.09738912712306756","0.09738912712306756","0.09738912712306756","0.09899551704657779","0.09899551704657779","0.09899551704657779","0.09767439102013596","0.09767439102013596","0.09767439102013596"
"18","0.09723129042126656","0.09723129042126656","0.09723129042126656","0.09877407019667071","0.09877407019667071","0.09877407019667071","0.09751164672298268","0.09751164672298268","0.09751164672298268"
"19","0.09708840247164041","0.09708840247164041","0.09708840247164041","0.09856936024986933","0.09856936024986933","0.09856936024986933","0.09736220528588943","0.09736220528588943","0.09736220528588943"
"20","0.096959012970481","0.096959012970481","0.096959012970481","0.0983798489153602","0.0983798489153602","0.0983798489153602","0.09722456039958915","0.09722456039958915","0.09722456039958915"
"21","0.09684182628832409","0.09684182628832409","0.09684182628832409","0.09820415364497735","0.09820415364497735","0.09820415364497735","0.0970974231461342","0.0970974231461342","0.0970974231461342"
"22","0.0967356489424137","0.0967356489424137","0.0967356489424137","0.09804098190684445","0.09804098190684445","0.09804098190684445","0.0969796870147309","0.0969796870147309","0.0969796870147309"
"23","0.09663938251317362","0.09663938251317362","0.09663938251317362","0.09788920170785177","0.09788920170785177","0.09788920170785177","0.09687028924039028","0.09687028924039028","0.09687028924039028"
"24","0.09655202446403464","0.09655202446403464","0.09655202446403464","0.09774772486090792","0.09774772486090792","0.09774772486090792","0.09676832793975122","0.09676832793975122","0.09676832793975122"
"25","0.09647267989810523","0.09647267989810523","0.09647267989810523","0.09761555883450425","0.09761555883450425","0.09761555883450425","0.09667299265909594","0.09667299265909594","0.09667299265909594"
"26","0.09640045938114605","0.09640045938114605","0.09640045938114605","0.09749180062011129","0.09749180062011129","0.09749180062011129","0.09658360152423018","0.09658360152423018","0.09658360152423018"
"27","0.09633459053070151","0.09633459053070151","0.09633459053070151","0.09737564055548549","0.09737564055548549","0.09737564055548549","0.09649955080568215","0.09649955080568215","0.09649955080568215"
"28","0.0962743602831592","0.0962743602831592","0.0962743602831592","0.09726634866437928","0.09726634866437928","0.09726634866437928","0.0964202918982726","0.0964202918982726","0.0964202918982726"
"29","0.09621914192990615","0.09621914192990615","0.09621914192990615","0.09716328839777344","0.09716328839777344","0.09716328839777344","0.09634536478414543","0.09634536478414543","0.09634536478414543"
"30","0.09616835547526581","0.09616835547526581","0.09616835547526581","0.09706590285897954","0.09706590285897954","0.09706590285897954","0.09627432722945402","0.09627432722945402","0.09627432722945402"
"31","0.09612149325955861","0.09612149325955861","0.09612149325955861","0.09697370287435765","0.09697370287435765","0.09697370287435765","0.09620683720672844","0.09620683720672844","0.09620683720672844"
"32","0.0960780944637074","0.0960780944637074","0.0960780944637074","0.09688625788755986","0.09688625788755986","0.09688625788755986","0.09614255688929953","0.09614255688929953","0.09614255688929953"
"33","0.09603774516886274","0.09603774516886274","0.09603774516886274","0.09680315366056988","0.09680315366056988","0.09680315366056988","0.09608119302275224","0.09608119302275224","0.09608119302275224"
"34","0.09600008031357112","0.09600008031357112","0.09600008031357112","0.09672399997087569","0.09672399997087569","0.09672399997087569","0.09602245623414978","0.09602245623414978","0.09602245623414978"
"35","0.09596478819053253","0.09596478819053253","0.09596478819053253","0.096648440437465","0.096648440437465","0.096648440437465","0.09596607757078943","0.09596607757078943","0.09596607757078943"
"36","0.09593158151796612","0.09593158151796612","0.09593158151796612","0.09657617028962963","0.09657617028962963","0.09657617028962963","0.09591184779432076","0.09591184779432076","0.09591184779432076"
"37","0.09590021352422147","0.09590021352422147","0.09590021352422147","0.0965069133486801","0.0965069133486801","0.0965069133486801","0.09585955644483361","0.09585955644483361","0.09585955644483361"
"38","0.0958704651603719","0.0958704651603719","0.0958704651603719","0.09644042881512557","0.09644042881512557","0.09644042881512557","0.09580902282513681","0.09580902282513681","0.09580902282513681"
"39","0.09584214033327222","0.09584214033327222","0.09584214033327222","0.09637649790004907","0.09637649790004907","0.09637649790004907","0.0957600916937116","0.0957600916937116","0.0957600916937116"
"40","0.09581506316277406","0.09581506316277406","0.09581506316277406","0.0963149359338943","0.0963149359338943","0.0963149359338943","0.09571265529048799","0.09571265529048799","0.09571265529048799"
"41","0.09578907624018766","0.09578907624018766","0.09578907624018766","0.0962555742554291","0.0962555742554291","0.0962555742554291","0.09566662760579098","0.09566662760579098","0.09566662760579098"
"42","0.09576402262379846","0.09576402262379846","0.09576402262379846","0.0961982688402824","0.0961982688402824","0.0961982688402824","0.0956219294082768","0.0956219294082768","0.0956219294082768"
"43","0.09573977928204144","0.09573977928204144","0.09573977928204144","0.09614288671055654","0.09614288671055654","0.09614288671055654","0.09557848168840338","0.09557848168840338","0.09557848168840338"
"44","0.0957162474136446","0.0957162474136446","0.0957162474136446","0.09608930348538929","0.09608930348538929","0.09608930348538929","0.09553621401532435","0.09553621401532435","0.09553621401532435"
"45","0.09569335514524466","0.09569335514524466","0.09569335514524466","0.09603740577414006","0.09603740577414006","0.09603740577414006","0.09549506186649107","0.09549506186649107","0.09549506186649107"
"46","0.09567103288664233","0.09567103288664233","0.09567103288664233","0.09598709056731101","0.09598709056731101","0.09598709056731101","0.09545496696950803","0.09545496696950803","0.09545496696950803"
"47","0.09564921717372753","0.09564921717372753","0.09564921717372753","0.09593826249526576","0.09593826249526576","0.09593826249526576","0.09541586823817082","0.09541586823817082","0.09541586823817082"
"48","0.09562785851780484","0.09562785851780484","0.09562785851780484","0.09589084388217252","0.09589084388217252","0.09589084388217252","0.09537771977910774","0.09537771977910774","0.09537771977910774"
"49","0.09560690784502468","0.09560690784502468","0.09560690784502468","0.09584475507971997","0.09584475507971997","0.09584475507971997","0.09534047377320272","0.09534047377320272","0.09534047377320272"
"50","0.09558632701082963","0.09558632701082963","0.09558632701082963","0.09579992345302181","0.09579992345302181","0.09579992345302181","0.09530408699939912","0.09530408699939912","0.09530408699939912"
