"Step","afl_3_schedule_all - lambdas.9","afl_3_schedule_all - lambdas.9__MIN","afl_3_schedule_all - lambdas.9__MAX","afl_2_schedule_all - lambdas.9","afl_2_schedule_all - lambdas.9__MIN","afl_2_schedule_all - lambdas.9__MAX","afl_1_schedule_all - lambdas.9","afl_1_schedule_all - lambdas.9__MIN","afl_1_schedule_all - lambdas.9__MAX"
"33","0.1735651859567222","0.1735651859567222","0.1735651859567222","0.17762613040085612","0.17762613040085612","0.17762613040085612","0.17952115343376226","0.17952115343376226","0.17952115343376226"
"34","0.17450169381419514","0.17450169381419514","0.17450169381419514","0.17862259591620833","0.17862259591620833","0.17862259591620833","0.18033837584218268","0.18033837584218268","0.18033837584218268"
"35","0.17539817751638165","0.17539817751638165","0.17539817751638165","0.17957484480803138","0.17957484480803138","0.17957484480803138","0.18112085100385786","0.18112085100385786","0.18112085100385786"
"36","0.17625731071343834","0.17625731071343834","0.17625731071343834","0.18048592319973433","0.18048592319973433","0.18048592319973433","0.181871084861337","0.181871084861337","0.181871084861337"
"37","0.17708157527946342","0.17708157527946342","0.17708157527946342","0.18135861834088463","0.18135861834088463","0.18135861834088463","0.18259150296122134","0.18259150296122134","0.18259150296122134"
"38","0.1778732161340283","0.1778732161340283","0.1778732161340283","0.1821954358714411","0.1821954358714411","0.1821954358714411","0.183284257231433","0.183284257231433","0.183284257231433"
"39","0.1786343544303708","0.1786343544303708","0.1786343544303708","0.18299875366402762","0.18299875366402762","0.18299875366402762","0.183951222670735","0.183951222670735","0.183951222670735"
"40","0.17936695984211481","0.17936695984211481","0.17936695984211481","0.18377072437631442","0.18377072437631442","0.18377072437631442","0.1845940715601771","0.1845940715601771","0.1845940715601771"
"41","0.18007283436719765","0.18007283436719765","0.18007283436719765","0.1845133494548033","0.1845133494548033","0.1845133494548033","0.18521422517517241","0.18521422517517241","0.18521422517517241"
"42","0.18075365960902862","0.18075365960902862","0.18075365960902862","0.1852284487721717","0.1852284487721717","0.1852284487721717","0.18581309289051362","0.18581309289051362","0.18581309289051362"
"43","0.18141099876504196","0.18141099876504196","0.18141099876504196","0.18591767312377622","0.18591767312377622","0.18591767312377622","0.1863919957870549","0.1863919957870549","0.1863919957870549"
"44","0.1820462629194466","0.1820462629194466","0.1820462629194466","0.18658258672109104","0.18658258672109104","0.18658258672109104","0.1869521251715831","0.1869521251715831","0.1869521251715831"
"45","0.18266065918059624","0.18266065918059624","0.18266065918059624","0.1872246690960498","0.1872246690960498","0.1872246690960498","0.18749456226063013","0.18749456226063013","0.18749456226063013"
"46","0.183255404983105","0.183255404983105","0.183255404983105","0.18784525307977143","0.18784525307977143","0.18784525307977143","0.1880203446721623","0.1880203446721623","0.1880203446721623"
"47","0.18383162200361886","0.18383162200361886","0.18383162200361886","0.1884456033627692","0.1884456033627692","0.1884456033627692","0.18853045120596734","0.18853045120596734","0.18853045120596734"
"48","0.18439030708978982","0.18439030708978982","0.18439030708978982","0.18902688344587792","0.18902688344587792","0.18902688344587792","0.189025776385592","0.189025776385592","0.189025776385592"
"49","0.18493242631172635","0.18493242631172635","0.18493242631172635","0.18959015235893975","0.18959015235893975","0.18959015235893975","0.18950713624073506","0.18950713624073506","0.18950713624073506"
"50","0.18545888672539354","0.18545888672539354","0.18545888672539354","0.19013643916064146","0.19013643916064146","0.19013643916064146","0.1899752885923531","0.1899752885923531","0.1899752885923531"
